Gmt time,Open,High,Low,Close,Volume
06.01.2019 22:00:00.000,1.33746,1.33883,1.32782,1.32978,133382.22009999998
07.01.2019 22:00:00.000,1.32968,1.33227,1.32672,1.32725,123857.77010000001
08.01.2019 22:00:00.000,1.32725,1.32783,1.31797,1.32080,145783.5911
09.01.2019 22:00:00.000,1.32079,1.32588,1.32007,1.32344,175615.58089999997
10.01.2019 22:00:00.000,1.32344,1.32782,1.31829,1.32648,115594.2593
11.01.2019 22:00:00.000,1.32648,1.32648,1.32648,1.32648,0
12.01.2019 22:00:00.000,1.32648,1.32648,1.32648,1.32648,0
13.01.2019 22:00:00.000,1.32567,1.32972,1.32523,1.32846,94183.01030000002
14.01.2019 22:00:00.000,1.32838,1.32939,1.32259,1.32650,128597.96889999999
15.01.2019 22:00:00.000,1.32647,1.32839,1.32349,1.32521,109736.71020000002
16.01.2019 22:00:00.000,1.32523,1.33185,1.32480,1.32759,115289.5302
17.01.2019 22:00:00.000,1.32760,1.32839,1.32314,1.32643,109156.64959999999
18.01.2019 22:00:00.000,1.32643,1.32643,1.32643,1.32643,0
19.01.2019 22:00:00.000,1.32643,1.32643,1.32643,1.32643,0
20.01.2019 22:00:00.000,1.32599,1.33181,1.32513,1.32920,96303.67939999998
21.01.2019 22:00:00.000,1.32920,1.33572,1.32920,1.33539,110702.61050000001
22.01.2019 22:00:00.000,1.33534,1.33707,1.33047,1.33409,106550.00000000003
23.01.2019 22:00:00.000,1.33409,1.33748,1.33290,1.33504,123236.9499
24.01.2019 22:00:00.000,1.33504,1.33618,1.32134,1.32155,117867.96140000001
25.01.2019 22:00:00.000,1.32155,1.32155,1.32155,1.32155,0
26.01.2019 22:00:00.000,1.32155,1.32155,1.32155,1.32155,0
27.01.2019 22:00:00.000,1.32193,1.32854,1.32029,1.32618,92949.30050000001
28.01.2019 22:00:00.000,1.32599,1.32845,1.32413,1.32683,117088.069
29.01.2019 22:00:00.000,1.32683,1.32813,1.31184,1.31478,138131.2385
30.01.2019 22:00:00.000,1.31470,1.31648,1.31199,1.31226,129070.5513
31.01.2019 22:00:00.000,1.31223,1.31571,1.30682,1.30982,121500.40010000001
01.02.2019 22:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 22:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 22:00:00.000,1.30899,1.31469,1.30851,1.31096,91923.8997
04.02.2019 22:00:00.000,1.31089,1.31529,1.31017,1.31249,92161.97899999998
05.02.2019 22:00:00.000,1.31238,1.32149,1.31238,1.32104,100411.23090000001
06.02.2019 22:00:00.000,1.32099,1.33169,1.32031,1.33069,106106.9693
07.02.2019 22:00:00.000,1.33068,1.33288,1.32319,1.32767,108436.7108
08.02.2019 22:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 22:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 22:00:00.000,1.32667,1.33186,1.32614,1.33011,91528.2392
11.02.2019 22:00:00.000,1.33005,1.33141,1.32328,1.32348,101719.09069999997
12.02.2019 22:00:00.000,1.32347,1.32590,1.31957,1.32537,93602.8313
13.02.2019 22:00:00.000,1.32528,1.33399,1.32286,1.32928,116338.3401
14.02.2019 22:00:00.000,1.32926,1.33126,1.32439,1.32439,107685.6506
15.02.2019 22:00:00.000,1.32439,1.32439,1.32439,1.32439,0
16.02.2019 22:00:00.000,1.32439,1.32439,1.32439,1.32439,0
17.02.2019 22:00:00.000,1.32492,1.32541,1.32246,1.32360,84573.49059999999
18.02.2019 22:00:00.000,1.32359,1.32810,1.32052,1.32105,103924.5512
19.02.2019 22:00:00.000,1.32104,1.32164,1.31498,1.31751,108933.33050000001
20.02.2019 22:00:00.000,1.31747,1.32342,1.31625,1.32297,136048.9992
21.02.2019 22:00:00.000,1.32295,1.32418,1.31325,1.31334,123176.08030000002
22.02.2019 22:00:00.000,1.31334,1.31334,1.31334,1.31334,0
23.02.2019 22:00:00.000,1.31334,1.31334,1.31334,1.31334,0
24.02.2019 22:00:00.000,1.31336,1.31972,1.31123,1.31868,117912.81040000006
25.02.2019 22:00:00.000,1.31868,1.32355,1.31548,1.31684,108680.48
26.02.2019 22:00:00.000,1.31681,1.31759,1.31177,1.31552,258374.2241
27.02.2019 22:00:00.000,1.31552,1.32071,1.31398,1.31698,133556.27960000004
28.02.2019 22:00:00.000,1.31694,1.33065,1.31295,1.32979,140835.29150000002
01.03.2019 22:00:00.000,1.32979,1.32979,1.32979,1.32979,0
02.03.2019 22:00:00.000,1.32979,1.32979,1.32979,1.32979,0
03.03.2019 22:00:00.000,1.32739,1.33374,1.32739,1.33022,119577.08850000001
04.03.2019 22:00:00.000,1.33022,1.33597,1.33008,1.33486,110966.8002
05.03.2019 22:00:00.000,1.33483,1.34569,1.33481,1.34413,111105.43129999998
06.03.2019 22:00:00.000,1.34414,1.34672,1.34131,1.34542,125214.66029999999
07.03.2019 22:00:00.000,1.34541,1.34661,1.33897,1.34189,351701.38989999995
08.03.2019 22:00:00.000,1.34189,1.34189,1.34189,1.34189,0
09.03.2019 22:00:00.000,1.34189,1.34189,1.34189,1.34189,0
10.03.2019 21:00:00.000,1.34140,1.34397,1.33919,1.33928,97046.0896
11.03.2019 21:00:00.000,1.33926,1.34169,1.33519,1.33525,108677.5711
12.03.2019 21:00:00.000,1.33522,1.33708,1.32903,1.32988,107294.99050000001
13.03.2019 21:00:00.000,1.32977,1.33468,1.32868,1.33340,119878.81120000001
14.03.2019 21:00:00.000,1.33339,1.33708,1.32888,1.33342,100396.00990000003
15.03.2019 21:00:00.000,1.33342,1.33342,1.33342,1.33342,0
16.03.2019 21:00:00.000,1.33342,1.33342,1.33342,1.33342,0
17.03.2019 21:00:00.000,1.33318,1.33652,1.33012,1.33334,89501.65920000001
18.03.2019 21:00:00.000,1.33332,1.33441,1.32502,1.33202,116972.5112
19.03.2019 21:00:00.000,1.33203,1.33470,1.32572,1.33037,122097.04030000001
20.03.2019 21:00:00.000,1.33038,1.33993,1.32750,1.33619,143398.6807
21.03.2019 21:00:00.000,1.33610,1.34289,1.33516,1.34278,160578.4982
22.03.2019 21:00:00.000,1.34278,1.34278,1.34278,1.34278,0
23.03.2019 21:00:00.000,1.34278,1.34278,1.34278,1.34278,0
24.03.2019 21:00:00.000,1.34244,1.34443,1.33989,1.34033,132419.8006
25.03.2019 21:00:00.000,1.34032,1.34169,1.33716,1.33797,120856.88889999999
26.03.2019 21:00:00.000,1.33797,1.34396,1.33767,1.34068,146983.58959999998
27.03.2019 21:00:00.000,1.34061,1.34505,1.33959,1.34357,141705.83890000003
