Gmt time,Open,High,Low,Close,Volume
11.01.2019 00:00:00.000,108.284,108.473,108.272,108.405,10954.8701
11.01.2019 01:00:00.000,108.403,108.424,108.318,108.390,10362.0498
11.01.2019 02:00:00.000,108.394,108.401,108.250,108.308,7823.46
11.01.2019 03:00:00.000,108.308,108.354,108.280,108.296,5116.7202
11.01.2019 04:00:00.000,108.297,108.333,108.230,108.317,4548.6201
11.01.2019 05:00:00.000,108.316,108.347,108.265,108.298,5511.6201
11.01.2019 06:00:00.000,108.298,108.408,108.267,108.374,5196.25
11.01.2019 07:00:00.000,108.374,108.432,108.325,108.329,6846.9399
11.01.2019 08:00:00.000,108.331,108.337,108.232,108.290,9234.8701
11.01.2019 09:00:00.000,108.290,108.353,108.262,108.334,6278.0801
11.01.2019 10:00:00.000,108.334,108.353,108.248,108.279,8097.6099
11.01.2019 11:00:00.000,108.282,108.335,108.244,108.310,7700.5698
11.01.2019 12:00:00.000,108.308,108.357,108.253,108.326,6902.0898
11.01.2019 13:00:00.000,108.327,108.363,108.145,108.203,10808.9502
11.01.2019 14:00:00.000,108.201,108.597,108.188,108.442,21492.75
11.01.2019 15:00:00.000,108.442,108.501,108.321,108.405,13664.3701
11.01.2019 16:00:00.000,108.405,108.444,108.303,108.350,10984.0098
11.01.2019 17:00:00.000,108.350,108.423,108.333,108.406,6315.5801
11.01.2019 18:00:00.000,108.405,108.493,108.376,108.472,4545.3999
11.01.2019 19:00:00.000,108.471,108.505,108.445,108.493,3787
11.01.2019 20:00:00.000,108.492,108.547,108.490,108.547,4178.5801
11.01.2019 21:00:00.000,108.547,108.572,108.498,108.528,2403.8899
11.01.2019 22:00:00.000,108.528,108.528,108.528,108.528,0
11.01.2019 23:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 00:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 01:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 02:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 03:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 04:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 05:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 06:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 07:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 08:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 09:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 10:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 11:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 12:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 13:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 14:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 15:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 16:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 17:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 18:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 19:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 20:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 21:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 22:00:00.000,108.528,108.528,108.528,108.528,0
12.01.2019 23:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 00:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 01:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 02:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 03:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 04:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 05:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 06:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 07:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 08:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 09:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 10:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 11:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 12:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 13:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 14:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 15:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 16:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 17:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 18:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 19:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 20:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 21:00:00.000,108.528,108.528,108.528,108.528,0
13.01.2019 22:00:00.000,108.499,108.555,108.499,108.502,1753.95
13.01.2019 23:00:00.000,108.503,108.507,108.395,108.451,4571.8599
14.01.2019 00:00:00.000,108.451,108.481,108.424,108.439,3269.27
14.01.2019 01:00:00.000,108.439,108.445,108.167,108.204,6924.1699
14.01.2019 02:00:00.000,108.205,108.260,108.168,108.229,4519.6802
14.01.2019 03:00:00.000,108.229,108.234,108.060,108.152,5437.27
14.01.2019 04:00:00.000,108.152,108.155,108.102,108.115,2106.1799
14.01.2019 05:00:00.000,108.114,108.128,108.081,108.107,2948.8999
14.01.2019 06:00:00.000,108.108,108.143,108.043,108.131,4431.98
14.01.2019 07:00:00.000,108.132,108.182,108.054,108.091,7491.96
14.01.2019 08:00:00.000,108.092,108.222,108.087,108.197,6382.4199
14.01.2019 09:00:00.000,108.198,108.198,108.101,108.145,6392.6802
14.01.2019 10:00:00.000,108.144,108.163,108.072,108.155,7464.1001
14.01.2019 11:00:00.000,108.155,108.156,107.986,108.093,8896.5098
14.01.2019 12:00:00.000,108.095,108.158,108.042,108.099,8078.6602
14.01.2019 13:00:00.000,108.100,108.239,108.048,108.195,8208.5195
14.01.2019 14:00:00.000,108.195,108.223,108.075,108.171,12231.0098
14.01.2019 15:00:00.000,108.173,108.355,108.172,108.321,13259.8096
14.01.2019 16:00:00.000,108.321,108.352,108.209,108.221,10028.7402
14.01.2019 17:00:00.000,108.219,108.244,108.157,108.185,5342.5098
14.01.2019 18:00:00.000,108.184,108.260,108.170,108.214,3904.74
14.01.2019 19:00:00.000,108.214,108.241,108.159,108.201,5294.04
14.01.2019 20:00:00.000,108.201,108.241,108.177,108.200,3103.6799
14.01.2019 21:00:00.000,108.201,108.203,108.149,108.157,1798.4
14.01.2019 22:00:00.000,108.154,108.171,108.134,108.155,8676.96
14.01.2019 23:00:00.000,108.157,108.257,108.134,108.237,4282.4902
15.01.2019 00:00:00.000,108.236,108.391,108.196,108.331,10968.3096
15.01.2019 01:00:00.000,108.332,108.469,108.323,108.409,10293.6504
15.01.2019 02:00:00.000,108.409,108.470,108.398,108.463,7606.75
15.01.2019 03:00:00.000,108.463,108.558,108.461,108.553,6871.8501
15.01.2019 04:00:00.000,108.553,108.576,108.513,108.556,4288.5098
15.01.2019 05:00:00.000,108.557,108.753,108.545,108.714,7078.8198
15.01.2019 06:00:00.000,108.715,108.737,108.623,108.653,4970.5
15.01.2019 07:00:00.000,108.654,108.702,108.598,108.650,6239.4302
15.01.2019 08:00:00.000,108.649,108.697,108.574,108.583,9709.96
15.01.2019 09:00:00.000,108.581,108.630,108.515,108.564,9002.6602
15.01.2019 10:00:00.000,108.563,108.651,108.478,108.502,8937.7695
15.01.2019 11:00:00.000,108.502,108.546,108.343,108.379,8371.71
15.01.2019 12:00:00.000,108.378,108.507,108.335,108.506,11841.4404
15.01.2019 13:00:00.000,108.506,108.584,108.329,108.360,13837.1699
15.01.2019 14:00:00.000,108.359,108.525,108.351,108.483,13206.2695
15.01.2019 15:00:00.000,108.482,108.590,108.401,108.511,17938.3105
15.01.2019 16:00:00.000,108.512,108.714,108.498,108.713,14152.8701
15.01.2019 17:00:00.000,108.714,108.765,108.598,108.620,9564.8896
15.01.2019 18:00:00.000,108.621,108.677,108.546,108.566,7307.2598
15.01.2019 19:00:00.000,108.564,108.612,108.370,108.570,14538.1299
15.01.2019 20:00:00.000,108.571,108.677,108.488,108.667,10260.2803
15.01.2019 21:00:00.000,108.667,108.734,108.641,108.643,3275.3799
15.01.2019 22:00:00.000,108.632,108.716,108.620,108.632,4165.5601
15.01.2019 23:00:00.000,108.635,108.702,108.632,108.653,4035.1699
16.01.2019 00:00:00.000,108.653,108.670,108.445,108.451,11543.75
16.01.2019 01:00:00.000,108.452,108.474,108.370,108.427,9815.0098
16.01.2019 02:00:00.000,108.426,108.534,108.386,108.499,6650.5098
16.01.2019 03:00:00.000,108.498,108.545,108.472,108.503,4262.79
16.01.2019 04:00:00.000,108.504,108.538,108.466,108.477,4888.8198
16.01.2019 05:00:00.000,108.477,108.516,108.469,108.477,4684.5698
16.01.2019 06:00:00.000,108.477,108.512,108.428,108.507,4345.9902
16.01.2019 07:00:00.000,108.508,108.633,108.484,108.618,5625.96
16.01.2019 08:00:00.000,108.618,108.640,108.532,108.536,9168.0498
16.01.2019 09:00:00.000,108.535,108.635,108.530,108.629,5882.2202
16.01.2019 10:00:00.000,108.629,108.782,108.617,108.776,6238.3701
16.01.2019 11:00:00.000,108.776,108.882,108.760,108.845,6948.3101
16.01.2019 12:00:00.000,108.849,108.859,108.761,108.853,6718.52
16.01.2019 13:00:00.000,108.852,108.854,108.756,108.807,5741.8599
16.01.2019 14:00:00.000,108.806,108.879,108.765,108.850,10550.1104
16.01.2019 15:00:00.000,108.851,108.913,108.675,108.856,11638.0195
16.01.2019 16:00:00.000,108.856,108.915,108.782,108.843,11256.8799
16.01.2019 17:00:00.000,108.842,108.996,108.796,108.967,8551.8301
16.01.2019 18:00:00.000,108.967,108.986,108.831,108.859,5393.1299
16.01.2019 19:00:00.000,108.860,108.972,108.838,108.917,8436.6699
16.01.2019 20:00:00.000,108.918,109.195,108.903,109.031,11489.0996
16.01.2019 21:00:00.000,109.030,109.185,109.007,109.087,5474.8999
16.01.2019 22:00:00.000,109.087,109.119,109.024,109.116,8582
16.01.2019 23:00:00.000,109.116,109.116,109.003,109.040,5648.7402
17.01.2019 00:00:00.000,109.041,109.073,108.891,108.909,10088.4102
17.01.2019 01:00:00.000,108.910,108.949,108.834,108.901,9993.2002
17.01.2019 02:00:00.000,108.901,109.015,108.860,109.014,7331.98
17.01.2019 03:00:00.000,109.014,109.025,108.968,108.983,4862.4399
17.01.2019 04:00:00.000,108.984,109.063,108.981,109.011,5284.5498
17.01.2019 05:00:00.000,109.011,109.022,108.945,108.946,4072.5801
17.01.2019 06:00:00.000,108.945,108.946,108.823,108.824,4347.3301
17.01.2019 07:00:00.000,108.825,108.923,108.737,108.780,10802.2402
17.01.2019 08:00:00.000,108.782,108.827,108.701,108.815,10900.2002
17.01.2019 09:00:00.000,108.815,108.848,108.704,108.737,7645.3701
17.01.2019 10:00:00.000,108.736,108.817,108.736,108.817,7651.7402
17.01.2019 11:00:00.000,108.817,108.877,108.764,108.877,6753.27
17.01.2019 12:00:00.000,108.878,108.889,108.721,108.740,7248.6699
17.01.2019 13:00:00.000,108.740,108.897,108.686,108.847,10563.9697
17.01.2019 14:00:00.000,108.850,108.976,108.791,108.949,13875.71
17.01.2019 15:00:00.000,108.949,109.041,108.915,109.009,14958.8203
17.01.2019 16:00:00.000,109.009,109.102,108.955,109.012,11110.2998
17.01.2019 17:00:00.000,109.012,109.067,108.967,108.978,6340.0498
17.01.2019 18:00:00.000,108.977,109.066,108.932,109.013,4981.2798
17.01.2019 19:00:00.000,109.013,109.398,108.951,109.237,14779.79
17.01.2019 20:00:00.000,109.238,109.293,109.122,109.235,16414.3594
17.01.2019 21:00:00.000,109.235,109.261,109.165,109.250,4695.6499
17.01.2019 22:00:00.000,109.249,109.278,109.191,109.193,5857.7998
17.01.2019 23:00:00.000,109.194,109.213,109.056,109.142,7716.9502
18.01.2019 00:00:00.000,109.145,109.359,109.130,109.291,11238.5
18.01.2019 01:00:00.000,109.291,109.397,109.240,109.357,12312.3096
18.01.2019 02:00:00.000,109.358,109.372,109.270,109.341,8641.2998
18.01.2019 03:00:00.000,109.340,109.372,109.320,109.368,5182.0698
18.01.2019 04:00:00.000,109.367,109.439,109.330,109.378,5321.0498
18.01.2019 05:00:00.000,109.377,109.439,109.360,109.360,5035.3799
18.01.2019 06:00:00.000,109.360,109.397,109.305,109.391,6121.04
18.01.2019 07:00:00.000,109.390,109.461,109.359,109.365,7340.73
18.01.2019 08:00:00.000,109.364,109.496,109.348,109.482,9056.21
18.01.2019 09:00:00.000,109.482,109.596,109.462,109.568,8270.8604
18.01.2019 10:00:00.000,109.570,109.570,109.378,109.391,8499.5498
18.01.2019 11:00:00.000,109.391,109.521,109.384,109.506,5687.6299
18.01.2019 12:00:00.000,109.507,109.537,109.341,109.375,9643.2197
18.01.2019 13:00:00.000,109.375,109.449,109.341,109.426,9772.2197
18.01.2019 14:00:00.000,109.426,109.547,109.413,109.521,14935.3301
18.01.2019 15:00:00.000,109.520,109.706,109.400,109.682,19394.7207
18.01.2019 16:00:00.000,109.683,109.798,109.646,109.795,10541.0303
18.01.2019 17:00:00.000,109.795,109.860,109.749,109.839,8699.29
18.01.2019 18:00:00.000,109.839,109.889,109.715,109.763,7433.75
18.01.2019 19:00:00.000,109.762,109.786,109.652,109.774,7371.7202
18.01.2019 20:00:00.000,109.777,109.795,109.726,109.744,8534.2598
18.01.2019 21:00:00.000,109.745,109.772,109.697,109.769,4018.24
18.01.2019 22:00:00.000,109.769,109.769,109.769,109.769,0
18.01.2019 23:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 00:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 01:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 02:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 03:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 04:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 05:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 06:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 07:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 08:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 09:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 10:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 11:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 12:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 13:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 14:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 15:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 16:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 17:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 18:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 19:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 20:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 21:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 22:00:00.000,109.769,109.769,109.769,109.769,0
19.01.2019 23:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 00:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 01:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 02:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 03:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 04:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 05:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 06:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 07:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 08:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 09:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 10:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 11:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 12:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 13:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 14:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 15:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 16:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 17:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 18:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 19:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 20:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 21:00:00.000,109.769,109.769,109.769,109.769,0
20.01.2019 22:00:00.000,109.679,109.767,109.679,109.732,12461.7197
20.01.2019 23:00:00.000,109.733,109.759,109.656,109.681,3774.8
21.01.2019 00:00:00.000,109.680,109.697,109.587,109.627,6626.3701
21.01.2019 01:00:00.000,109.628,109.631,109.474,109.523,9265.2002
21.01.2019 02:00:00.000,109.523,109.720,109.514,109.703,7196.54
21.01.2019 03:00:00.000,109.702,109.702,109.622,109.632,4156.21
21.01.2019 04:00:00.000,109.632,109.641,109.562,109.589,4164.7998
21.01.2019 05:00:00.000,109.589,109.599,109.530,109.553,4806.0698
21.01.2019 06:00:00.000,109.553,109.575,109.536,109.557,3512.8501
21.01.2019 07:00:00.000,109.556,109.586,109.512,109.582,6084.9702
21.01.2019 08:00:00.000,109.581,109.666,109.574,109.628,4820.98
21.01.2019 09:00:00.000,109.626,109.680,109.583,109.674,5112.0298
21.01.2019 10:00:00.000,109.673,109.677,109.592,109.606,4494.6699
21.01.2019 11:00:00.000,109.606,109.620,109.563,109.600,4119.6401
21.01.2019 12:00:00.000,109.599,109.657,109.595,109.642,3444.3101
21.01.2019 13:00:00.000,109.641,109.686,109.641,109.670,5185.8799
21.01.2019 14:00:00.000,109.671,109.690,109.628,109.658,4575.4399
21.01.2019 15:00:00.000,109.658,109.672,109.603,109.623,5152.2998
21.01.2019 16:00:00.000,109.622,109.656,109.593,109.614,5547.3799
21.01.2019 17:00:00.000,109.615,109.658,109.613,109.636,2602.8101
21.01.2019 18:00:00.000,109.637,109.665,109.619,109.644,4887.3599
21.01.2019 19:00:00.000,109.642,109.654,109.637,109.644,3629.48
21.01.2019 20:00:00.000,109.644,109.686,109.636,109.681,2555.7
21.01.2019 21:00:00.000,109.681,109.681,109.650,109.655,4964.3198
21.01.2019 22:00:00.000,109.656,109.673,109.601,109.635,6537
21.01.2019 23:00:00.000,109.635,109.683,109.616,109.673,4002.55
22.01.2019 00:00:00.000,109.673,109.693,109.571,109.615,8287.6104
22.01.2019 01:00:00.000,109.614,109.641,109.552,109.630,7061.02
22.01.2019 02:00:00.000,109.630,109.643,109.496,109.517,5085.27
22.01.2019 03:00:00.000,109.516,109.546,109.423,109.446,5666.9502
22.01.2019 04:00:00.000,109.447,109.472,109.411,109.469,4079.26
22.01.2019 05:00:00.000,109.468,109.475,109.385,109.431,4952.6201
22.01.2019 06:00:00.000,109.430,109.476,109.402,109.459,3791.04
22.01.2019 07:00:00.000,109.460,109.468,109.355,109.425,8266.46
22.01.2019 08:00:00.000,109.426,109.448,109.322,109.418,9877.3604
22.01.2019 09:00:00.000,109.417,109.478,109.416,109.465,7075.23
22.01.2019 10:00:00.000,109.464,109.504,109.430,109.450,6302.9302
22.01.2019 11:00:00.000,109.450,109.456,109.380,109.445,4777.0298
22.01.2019 12:00:00.000,109.446,109.470,109.412,109.424,6032.5298
22.01.2019 13:00:00.000,109.425,109.475,109.372,109.444,6921.7598
22.01.2019 14:00:00.000,109.445,109.453,109.370,109.407,12280.9805
22.01.2019 15:00:00.000,109.407,109.464,109.284,109.432,14676.9004
22.01.2019 16:00:00.000,109.431,109.468,109.342,109.345,10287.3301
22.01.2019 17:00:00.000,109.345,109.377,109.284,109.324,8225.0303
22.01.2019 18:00:00.000,109.323,109.325,109.146,109.242,12996.3301
22.01.2019 19:00:00.000,109.242,109.298,109.210,109.293,8325.7598
22.01.2019 20:00:00.000,109.294,109.413,109.245,109.413,10213.3496
22.01.2019 21:00:00.000,109.413,109.444,109.341,109.357,3841.6101
22.01.2019 22:00:00.000,109.357,109.383,109.322,109.333,6535.73
22.01.2019 23:00:00.000,109.333,109.377,109.322,109.357,4524.1001
23.01.2019 00:00:00.000,109.357,109.477,109.355,109.427,7372.8398
23.01.2019 01:00:00.000,109.430,109.690,109.428,109.661,11139.4404
23.01.2019 02:00:00.000,109.659,109.689,109.616,109.634,6264.8198
23.01.2019 03:00:00.000,109.632,109.797,109.625,109.701,7722.6899
23.01.2019 04:00:00.000,109.703,109.726,109.630,109.695,5456.25
