Gmt time,Open,High,Low,Close,Volume
06.03.2019 22:00:00.000,111.757,111.857,111.482,111.555,166878.9801
07.03.2019 22:00:00.000,111.533,111.650,110.778,111.156,222592.12889999995
08.03.2019 22:00:00.000,111.156,111.156,111.156,111.156,0
09.03.2019 22:00:00.000,111.156,111.156,111.156,111.156,0
10.03.2019 21:00:00.000,110.986,111.307,110.879,111.194,142171.6399
11.03.2019 21:00:00.000,111.191,111.466,111.110,111.344,163910.20049999998
12.03.2019 21:00:00.000,111.344,111.465,111.006,111.143,141570.06910000002
13.03.2019 21:00:00.000,111.142,111.833,111.120,111.672,195474.77000000002
14.03.2019 21:00:00.000,111.659,111.901,111.384,111.471,172739.1682
15.03.2019 21:00:00.000,111.471,111.471,111.471,111.471,0
16.03.2019 21:00:00.000,111.471,111.471,111.471,111.471,0
17.03.2019 21:00:00.000,111.460,111.628,111.296,111.424,130229.61970000001
18.03.2019 21:00:00.000,111.421,111.476,111.158,111.385,133220.46019999997
19.03.2019 21:00:00.000,111.374,111.695,110.535,110.684,194204.7406
20.03.2019 21:00:00.000,110.684,110.958,110.298,110.800,188866.9517
21.03.2019 21:00:00.000,110.790,110.897,109.741,109.925,239191.71060000005
22.03.2019 21:00:00.000,109.925,109.925,109.925,109.925,0
23.03.2019 21:00:00.000,109.925,109.925,109.925,109.925,0
24.03.2019 21:00:00.000,109.916,110.241,109.708,109.957,231635.98930000002
25.03.2019 21:00:00.000,109.957,110.690,109.921,110.631,216096.75999999995
26.03.2019 21:00:00.000,110.628,110.713,110.235,110.510,265574.55249999993
27.03.2019 21:00:00.000,110.512,110.832,110.018,110.609,240483.21010000005
28.03.2019 21:00:00.000,110.607,110.949,110.533,110.825,196619.39959999998
29.03.2019 21:00:00.000,110.825,110.825,110.825,110.825,0
30.03.2019 21:00:00.000,110.825,110.825,110.825,110.825,0
31.03.2019 21:00:00.000,111.008,111.442,110.810,111.343,167700.9292
01.04.2019 21:00:00.000,111.343,111.454,111.248,111.310,126479.8097
02.04.2019 21:00:00.000,111.307,111.578,111.208,111.486,147753.18839999996
03.04.2019 21:00:00.000,111.486,111.683,111.334,111.648,132225.88119999997
04.04.2019 21:00:00.000,111.642,111.822,111.549,111.688,129254.87949999998
05.04.2019 21:00:00.000,111.688,111.688,111.688,111.688,0
06.04.2019 21:00:00.000,111.688,111.688,111.688,111.688,0
07.04.2019 21:00:00.000,111.665,111.746,111.283,111.464,117424.0694
08.04.2019 21:00:00.000,111.453,111.579,110.979,111.132,132168.0509
09.04.2019 21:00:00.000,111.132,111.280,110.843,111.003,128566.06970000002
10.04.2019 21:00:00.000,111.000,111.696,110.900,111.645,132793.4178
11.04.2019 21:00:00.000,111.643,112.093,111.585,111.993,138543.91019999998
12.04.2019 21:00:00.000,111.993,111.993,111.993,111.993,0
13.04.2019 21:00:00.000,111.993,111.993,111.993,111.993,0
14.04.2019 21:00:00.000,111.955,112.095,111.886,112.032,104459.8402
15.04.2019 21:00:00.000,112.031,112.045,111.846,111.982,149531.1896
16.04.2019 21:00:00.000,111.982,112.165,111.921,112.056,114352.11090000001
17.04.2019 21:00:00.000,112.051,112.062,111.766,111.952,128828.66929999998
18.04.2019 21:00:00.000,111.952,112.005,111.859,111.859,118934.80999999998
19.04.2019 21:00:00.000,111.859,111.859,111.859,111.859,0
20.04.2019 21:00:00.000,111.859,111.859,111.859,111.859,0
21.04.2019 21:00:00.000,111.854,111.991,111.844,111.934,75390.61919999999
22.04.2019 21:00:00.000,111.936,112.032,111.651,111.854,107718.82020000002
23.04.2019 21:00:00.000,111.855,112.399,111.681,112.185,121657.95039999999
24.04.2019 21:00:00.000,112.182,112.239,111.368,111.601,133230.4294
25.04.2019 21:00:00.000,111.598,112.031,111.428,111.526,138120.0113
26.04.2019 21:00:00.000,111.526,111.526,111.526,111.526,0
27.04.2019 21:00:00.000,111.526,111.526,111.526,111.526,0
28.04.2019 21:00:00.000,111.533,111.898,111.533,111.644,75013.58000000002
29.04.2019 21:00:00.000,111.642,111.689,111.235,111.410,115946.529
30.04.2019 21:00:00.000,111.409,111.613,111.051,111.369,94770.6200000001
01.05.2019 21:00:00.000,111.368,111.664,111.348,111.495,118750.55000000002
02.05.2019 21:00:00.000,111.493,111.699,111.068,111.090,118684.39999999988
03.05.2019 21:00:00.000,111.090,111.090,111.090,111.090,0
04.05.2019 21:00:00.000,111.090,111.090,111.090,111.090,0
05.05.2019 21:00:00.000,110.604,110.958,110.280,110.742,133728.21999999962
06.05.2019 21:00:00.000,110.741,110.852,110.170,110.240,166413.78999999995
07.05.2019 21:00:00.000,110.240,110.293,109.902,110.091,187787.70999999996
08.05.2019 21:00:00.000,110.089,110.108,109.472,109.767,204417.51000000045
09.05.2019 21:00:00.000,109.767,110.049,109.474,109.940,232416.03000000017
10.05.2019 21:00:00.000,109.940,109.940,109.940,109.940,0
11.05.2019 21:00:00.000,109.940,109.940,109.940,109.940,0
12.05.2019 21:00:00.000,109.746,109.834,109.019,109.301,205665.88000000006
13.05.2019 21:00:00.000,109.279,109.772,109.145,109.598,155294.7999999998
14.05.2019 21:00:00.000,109.591,109.701,109.153,109.587,187380.54039999988
15.05.2019 21:00:00.000,109.588,109.967,109.336,109.841,153910.68000000023
16.05.2019 21:00:00.000,109.840,110.194,109.493,110.054,207655.75999999972
17.05.2019 21:00:00.000,110.054,110.054,110.054,110.054,0
18.05.2019 21:00:00.000,110.054,110.054,110.054,110.054,0
19.05.2019 21:00:00.000,110.103,110.318,109.809,110.061,183618.75999999992
20.05.2019 21:00:00.000,110.058,110.672,110.016,110.489,160583.8999999999
21.05.2019 21:00:00.000,110.483,110.625,110.241,110.348,147282.35999999987
22.05.2019 21:00:00.000,110.348,110.363,109.457,109.600,213899.00999999983
23.05.2019 21:00:00.000,109.595,109.745,109.273,109.285,168268.88000000027
24.05.2019 21:00:00.000,109.285,109.285,109.285,109.285,0
25.05.2019 21:00:00.000,109.285,109.285,109.285,109.285,0
