Gmt time,EURUSD,CADUSD,GBPUSD,JPYUSD
2019-01-06 22:00:00,1.1474,0.7520040909022545,1.2775,0.009199208868037349
2019-01-07 22:00:00,1.14406,0.7534375588623092,1.2713299999999998,0.009197685862237062
2019-01-08 22:00:00,1.1541700000000001,0.7571168988491823,1.27882,0.009245733094177038
2019-01-09 22:00:00,1.14994,0.7556066009792661,1.2741799999999999,0.009222965183306434
2019-01-10 22:00:00,1.14656,0.7538749170737592,1.28347,0.00921421200058971
2019-01-11 22:00:00,1.14656,0.7538749170737592,1.28347,0.00921421200058971
2019-01-12 22:00:00,1.14656,0.7538749170737592,1.28347,0.00921421200058971
2019-01-13 22:00:00,1.14679,0.7527513060235159,1.28582,0.009245818578547851
2019-01-14 22:00:00,1.14121,0.7538635506973238,1.28589,0.009204458639765104
2019-01-15 22:00:00,1.13911,0.7545973845654651,1.2877399999999999,0.009166995150659565
2019-01-16 22:00:00,1.1388,0.7532446011193215,1.29844,0.009153318077803204
2019-01-17 22:00:00,1.13614,0.7539033345144486,1.28696,0.009110040175277175
2019-01-18 22:00:00,1.13614,0.7539033345144486,1.28696,0.009110040175277175
2019-01-19 22:00:00,1.13614,0.7539033345144486,1.28696,0.009110040175277175
2019-01-20 22:00:00,1.13658,0.7523322299127295,1.28906,0.009119511194199991
2019-01-21 22:00:00,1.13595,0.7488449067313669,1.29539,0.009144362043582028
2019-01-22 22:00:00,1.13808,0.7495746164051901,1.30673,0.009124670371282837
2019-01-23 22:00:00,1.1302,0.7490412272291467,1.3062,0.009121424401634558
2019-01-24 22:00:00,1.14032,0.756687223336234,1.31984,0.009129168606614996
2019-01-25 22:00:00,1.14032,0.756687223336234,1.31984,0.009129168606614996
2019-01-26 22:00:00,1.14032,0.756687223336234,1.31984,0.009129168606614996
2019-01-27 22:00:00,1.1427100000000001,0.7540454538599587,1.31534,0.009146453005524456
2019-01-28 22:00:00,1.14307,0.753676054958058,1.30661,0.00914202130090963
2019-01-29 22:00:00,1.14786,0.7605835196762958,1.31155,0.009171535223281025
2019-01-30 22:00:00,1.14467,0.7620441071129197,1.3106200000000001,0.009186026216918823
2019-01-31 22:00:00,1.14547,0.7634636820326457,1.30739,0.00913208649912332
2019-02-01 22:00:00,1.14547,0.7634636820326457,1.30739,0.00913208649912332
2019-02-02 22:00:00,1.14547,0.7634636820326457,1.30739,0.00913208649912332
2019-02-03 22:00:00,1.14353,0.7627997803136632,1.30338,0.009101334255601872
2019-02-04 22:00:00,1.1405399999999999,0.7619105669376529,1.29487,0.009094216078574028
2019-02-05 22:00:00,1.13618,0.7569793496033428,1.29285,0.009093885271543414
2019-02-06 22:00:00,1.1339,0.7514898285851701,1.29518,0.009107136352045462
2019-02-07 22:00:00,1.1320700000000001,0.7531992136600208,1.29441,0.009113776384382634
2019-02-08 22:00:00,1.1320700000000001,0.7531992136600208,1.29441,0.009113776384382634
2019-02-09 22:00:00,1.1320700000000001,0.7531992136600208,1.29441,0.009113776384382634
2019-02-10 22:00:00,1.12754,0.7518175188518242,1.28579,0.009061171971982855
2019-02-11 22:00:00,1.1325100000000001,0.7555837640160789,1.2891299999999999,0.009051739744378869
2019-02-12 22:00:00,1.12602,0.7545062888099171,1.2845,0.009008846687447072
2019-02-13 22:00:00,1.12947,0.7522869523350987,1.28004,0.0090525591584741
2019-02-14 22:00:00,1.12925,0.7550645957761687,1.28865,0.009053214796574264
