Gmt time,Open,High,Low,Close,Volume
04.04.2019 13:00:00.000,1.31269,1.31290,1.31023,1.31122,21314.6895
04.04.2019 14:00:00.000,1.31120,1.31192,1.30780,1.30823,18494.7109
04.04.2019 15:00:00.000,1.30823,1.30843,1.30617,1.30704,15937.9297
04.04.2019 16:00:00.000,1.30703,1.30869,1.30617,1.30816,10944.2803
04.04.2019 17:00:00.000,1.30818,1.30830,1.30652,1.30698,6997.6099
04.04.2019 18:00:00.000,1.30698,1.30702,1.30596,1.30627,5167.4902
04.04.2019 19:00:00.000,1.30626,1.30856,1.30626,1.30818,6138.04
04.04.2019 20:00:00.000,1.30818,1.30823,1.30704,1.30729,3433.77
04.04.2019 21:00:00.000,1.30729,1.30750,1.30651,1.30684,3300.7
04.04.2019 22:00:00.000,1.30691,1.30764,1.30691,1.30713,1230.67
04.04.2019 23:00:00.000,1.30719,1.30748,1.30675,1.30728,2019.55
05.04.2019 00:00:00.000,1.30728,1.30821,1.30710,1.30779,2976.3799
05.04.2019 01:00:00.000,1.30779,1.30814,1.30749,1.30779,1628.16
05.04.2019 02:00:00.000,1.30778,1.30817,1.30753,1.30789,1951.58
05.04.2019 03:00:00.000,1.30788,1.30910,1.30788,1.30898,2483.3401
05.04.2019 04:00:00.000,1.30898,1.30984,1.30863,1.30948,2804.27
05.04.2019 05:00:00.000,1.30948,1.31216,1.30908,1.31097,5963.4902
05.04.2019 06:00:00.000,1.31097,1.31150,1.30898,1.30923,9255.04
05.04.2019 07:00:00.000,1.30923,1.31065,1.30895,1.30948,12948.8604
05.04.2019 08:00:00.000,1.30948,1.30988,1.30813,1.30813,16445.1992
05.04.2019 09:00:00.000,1.30814,1.30887,1.30740,1.30808,10998.9805
05.04.2019 10:00:00.000,1.30808,1.30836,1.30647,1.30662,9046.8096
05.04.2019 11:00:00.000,1.30660,1.30720,1.30551,1.30657,10571.4102
05.04.2019 12:00:00.000,1.30656,1.30810,1.30259,1.30472,20762.2109
